"id","lokalisationsname","temporegime","temporegime_technical","umgesetzt_datum","rechtskraeftig_datum","publiziert_vsi_datum","ausnahmen_fahrverbot","fahrverbot_ssv","objectid","geometry"
"1079","Zentralhof","Fahrverbot","T0","","","","","","2698","LINESTRING (2683205 1247036,2683203.5 1247041.6,2683199.5 1247060.2,2683183 1247056.6,2683178.8 1247073.1)"
"763","Kappelerhof","Fahrverbot","T0","","","","","","2730","LINESTRING (2683230 1246934,2683224 1246961.2,2683205.8 1246957.5,2683198.5 1246985)"
"1356","Dianastrasse","T30","T30","","","","","","2763","LINESTRING (2682738 1247050.6,2682648.2 1247004.4)"
"1358","Tödistrasse","T30","T30","","","","","","2765","LINESTRING (2682732.8 1246843.1,2682724.2 1246859.9,2682682.5 1246940.4,2682677.2 1246948.1,2682673.8 1246954.9,2682670.2 1246961.6,2682669.2 1246963.9,2682650 1247000.8,2682648.2 1247004.4,2682627.2 1247045.4,2682624 1247055.9)"
"2338","Bärengasse","T30","T30","","","","","","2789","LINESTRING (2682947 1247114.9,2682947 1247114.8,2682925.2 1247096.5,2682924.8 1247096.1,2682924.2 1247095.8,2682923.5 1247095.4,2682923 1247095.1,2682922.2 1247094.9,2682921.8 1247094.8,2682921 1247094.6,2682921 1247094.6)"
"2352","Sechseläutenplatz","Fahrverbot","T0","","","","","","2796","LINESTRING (2683719.2 1246655,2683710.2 1246654.9,2683667 1246633.1,2683668.2 1246630.4,2683639.5 1246616,2683628.8 1246642.1)"
"1694","Kurt-Guggenheim-Anlage","Fahrverbot","T0","","","","","","2885","LINESTRING (2683187.8 1246842.1,2683189.8 1246835.2,2683195.2 1246837.1,2683195.5 1246837.1,2683195.8 1246837.2,2683195.8 1246837.2,2683196 1246837.2,2683196.2 1246837.2,2683196.2 1246837.2,2683196.5 1246837.2,2683196.8 1246837.1,2683196.8 1246837.1,2683197 1246837,2683197 1246837,2683197.2 1246836.9,2683197.2 1246836.8,2683197.5 1246836.6,2683197.5 1246836.5,2683197.8 1246836.4,2683197.8 1246836.2,2683197.8 1246836,2683198 1246835.9,2683208.5 1246799.4,2683208.5 1246799.1,2683208.5 1246798.8,2683208.5 1246798.5,2683208.5 1246798.2,2683208.5 1246797.9,2683208.5 1246797.6,2683208.5 1246797.4,2683208.2 1246797.1,2683208.2 1246796.9,2683208 1246796.6,2683207.8 1246796.4,2683207.8 1246796.1,2683207.5 1246795.9,2683207.2 1246795.8,2683207 1246795.6,2683206.8 1246795.4,2683206.5 1246795.2,2683206.2 1246795.2,2683206 1246795.1)"
"2379","Schanzengrabenpromenade","Fahrverbot","T0","","","","","","2947","LINESTRING (2683177.5 1246698.2,2683111.2 1246801.4,2683062 1246877.4,2683085.8 1246883.4,2683081.8 1246892.8,2683073.2 1246903.2,2683012 1246998.6,2683002.8 1247009.4,2682987.2 1247025,2682979 1247032.6,2682969.5 1247036.8,2682945.5 1247046.5,2682928 1247054.9,2682924 1247050.5,2682891.5 1247052.8,2682875.5 1247053.4,2682866.8 1247051.6,2682846.8 1247052.9,2682792.5 1247166.2,2682783 1247179.6,2682781.5 1247186.9)"
"1311","Bürkliplatz","T50","T50","","","","","","3008","LINESTRING (2683327.5 1246796.1,2683371.8 1246798.1,2683373.2 1246792.5,2683365.8 1246790,2683358.2 1246786.8,2683351.2 1246783,2683344.5 1246778.5,2683333.5 1246772.6,2683322 1246767.6,2683310.2 1246763.5,2683257.2 1246747.4,2683245.2 1246740.9,2683233.5 1246733.8,2683222 1246726.2,2683212.8 1246721.2,2683203.5 1246716.1,2683194.2 1246711,2683231.8 1246744.5,2683232.5 1246747,2683233 1246749.6,2683233.5 1246752.2,2683233.5 1246754.9,2683233.2 1246757.6,2683232.8 1246760.2,2683240.5 1246764.2,2683248 1246768.2,2683255.8 1246772.5,2683308.2 1246788.4,2683327.5 1246796.1)"
"936","Utoquai","T30","T30","20190110000000","","","","","3040","LINESTRING (2683458 1247048,2683475 1246992.9,2683483 1246973.9,2683495.5 1246938.5,2683512.8 1246889.1,2683514.2 1246884,2683515.5 1246878.8,2683516 1246873.5,2683516.5 1246868.1,2683516.2 1246862.8,2683515.8 1246857.4,2683514.5 1246852.2,2683514 1246847,2683513.8 1246841.8,2683514.2 1246836.4)"
"903","Gartenstrasse","T50","T50","","","","","","3243","LINESTRING (2682825.2 1247030.6,2682808 1247018.1,2682796.2 1247017,2682763 1246999.9,2682753 1246995.1)"
"904","Jenatschstrasse","T30","T30","20180626000000","","","","","3244","LINESTRING (2682772 1246418,2682731.5 1246526)"
"2558","Glärnischstrasse","T30","T30","20180626000000","","","","","3352","LINESTRING (2683055.8 1246771.9,2683081.8 1246786.4,2683031.5 1246878,2682985.2 1246966.2,2682978.8 1246990.4)"
"1217","Tiefenhöfe","Fahrverbot","T0","","","","","","3381","LINESTRING (2683067.8 1247079.4,2683090.8 1247053,2683095.8 1247056.4,2683100.8 1247059.1,2683106.2 1247061.5,2683111.8 1247063.2,2683134.8 1247068,2683148 1247068)"
"1986","Goethestrasse","Fahrverbot","T0","","","","","","3391","LINESTRING (2683745 1246682.1,2683760.2 1246697,2683778.5 1246712.2,2683803.8 1246735.1,2683817 1246748.6,2683818.2 1246749.6,2683819.2 1246750.5,2683820.5 1246751.2,2683822 1246751.9,2683823.2 1246752.5,2683824.8 1246752.9,2683826.2 1246753.1,2683827.8 1246753.2,2683829.2 1246753.2,2683830.8 1246753.1,2683832 1246752.9,2683833.5 1246752.5)"
"1955","Breitingerstrasse","T30","T30","","","","","","3452","LINESTRING (2682734 1246315.2,2682725.5 1246313.4,2682717.2 1246311.2,2682709 1246308.9,2682633.5 1246290.9,2682549 1246270.6)"
"2584","Talstrasse","T50","T50","","","","","","3482","LINESTRING (2683232.8 1246760.2,2683222 1246763,2683219 1246766.9,2683197 1246796.1,2683171.8 1246835.9,2683128.2 1246904.8,2683038.2 1247045.8,2682995 1247084.8,2682953.5 1247121,2682890.2 1247178.2,2682826.2 1247234.5,2682809.5 1247250.6,2682794.2 1247268,2682780.5 1247286.8,2682746.8 1247337.8,2682745.2 1247340.5,2682744 1247343.4,2682743 1247346.2,2682742.2 1247349.2,2682741.8 1247352.4,2682741.2 1247355.4,2682741.2 1247358.5,2682741.5 1247361.6,2682749.2 1247403.2)"
"2191","Schoeckstrasse","T50","T50","","","","","","3486","LINESTRING (2683569.8 1246755.8,2683586.5 1246766.2,2683616.8 1246786.6,2683620 1246789.1,2683623 1246791.9,2683625.8 1246794.9,2683628.2 1246798.1,2683630.5 1246801.6)"
"1230","Zwingliplatz","Fahrverbot","T0","","","","","","3536","LINESTRING (2683519 1247234,2683522 1247234.4,2683526.5 1247215.5,2683527 1247211.5,2683528 1247207.8,2683529.2 1247203.9,2683530.8 1247200.2,2683532.8 1247196.9,2683534.8 1247193.5,2683548.5 1247184.5,2683551.8 1247185.4,2683554.5 1247184,2683550 1247179.2)"
"1259","Schifflände","Fahrverbot","T0","","","","","","3576","LINESTRING (2683591.8 1246935.5,2683572.2 1246961.6,2683555.8 1246982.5,2683546.5 1246996.1,2683540.5 1247005.2,2683520 1247031.5,2683505 1247045.6,2683496.2 1247056.6,2683483.8 1247071.9,2683477.8 1247079.5)"
"3797","Bleicherweg","T30","T30","20180808000000","","","","","3598","LINESTRING (2682781.2 1246890.5,2682774 1246885.9,2682766.8 1246880.1,2682759.8 1246873.6,2682732.8 1246843.1,2682706.8 1246813.8,2682679 1246782.9,2682676 1246778.9,2682673.2 1246774.6,2682670.8 1246770.4,2682624.5 1246707.1,2682610.2 1246687.9)"
"1399","Obere Zäune","Fahrverbot","T0","","","","","","3659","LINESTRING (2683689.8 1247245.4,2683668.8 1247252.6,2683625.8 1247282,2683598.8 1247306.8,2683573.2 1247331.9,2683554 1247337.5,2683539.5 1247356.9,2683532.5 1247364.5)"
"2768","Glärnischstrasse","Fahrverbot","T0","","","","","","3733","LINESTRING (2683042 1246762,2683052 1246769.8,2683055.8 1246771.9)"
"3771","Bellevueplatz","T50","T50","","","","","","3820","LINESTRING (2683581.2 1246881.4,2683581.8 1246875.1,2683583 1246869,2683584.8 1246862.9,2683587 1246857.1,2683592.8 1246846.9,2683599.2 1246836.8,2683605.8 1246826.9,2683611 1246819.8,2683617 1246813.1,2683623.5 1246807.1,2683630.5 1246801.6)"
"2285","Schiffländeplatz","Fahrverbot","T0","","","","","","3775","LINESTRING (2683478.2 1247022.8,2683487.2 1247029.9)"
"2714","Claridenstrasse","T30","T30","20180626000000","","","","","3782","LINESTRING (2683104.5 1246642.9,2683042 1246762,2683040.2 1246766.4,2682992 1246858.9,2682982.8 1246880.8,2682945.5 1246951.5,2682943.5 1246955.1,2682941.2 1246958.6,2682938.8 1246962)"
"2139","Weinplatz","Fahrverbot","T0","","","","","","3789","LINESTRING (2683291 1247334.5,2683292.8 1247335.4,2683293.2 1247334.9,2683294 1247334.2,2683294.5 1247333.8,2683295 1247333.4,2683295.8 1247333,2683296.5 1247332.8,2683297.2 1247332.5,2683298 1247332.2,2683298.8 1247332.1,2683299.5 1247332.1,2683300.2 1247332.1,2683301 1247332.2,2683302.5 1247332.4,2683308.5 1247333.1,2683325.5 1247336.1,2683326 1247328.6)"
"2147","Winkelwiese","Fahrverbot","T0","","","","","","3794","LINESTRING (2683689.8 1247245.4,2683695.8 1247228.2,2683720.2 1247155.8,2683721 1247154.5,2683721.5 1247153.2,2683722 1247151.9,2683722.5 1247150.6,2683722.8 1247149.1,2683722.8 1247147.8,2683722.8 1247146.4,2683722.5 1247145,2683722.2 1247143.6,2683720.2 1247127.1,2683734.2 1247100.9)"
"3397","Münzplatz","Fahrverbot","T0","","","","","","3800","LINESTRING (2683152.5 1247384.6,2683164.2 1247379.8,2683152.5 1247374.5,2683119 1247357.6,2683127.5 1247339.8,2683117 1247334.9,2683090 1247328,2683087.8 1247333.1)"
"2784","Nägelihof","Fahrverbot","T0","","","","","","3889","LINESTRING (2683445 1247247.5,2683466.2 1247247.5,2683463.5 1247269)"
"2786","Breitingerstrasse","T50","T50","","","","","","3891","LINESTRING (2682841 1246323.9,2682832.5 1246323.2,2682824 1246322.9,2682815.8 1246322.6,2682750.5 1246318.6,2682745 1246317.6,2682739.5 1246316.5,2682734 1246315.2)"
"3828","Limmatquai","T30","T30","20190110000000","","","","","3938","LINESTRING (2683581.2 1246881.4,2683577 1246890,2683573 1246897.9,2683568 1246905.4,2683562.8 1246912.4,2683559.2 1246916.6,2683539.8 1246942.6,2683514.5 1246976.2,2683503.2 1246991.6,2683478.2 1247022.8,2683458 1247048)"
"3686","Theaterstrasse","Fahrverbot","T0","","","","","","4034","LINESTRING (2683790.8 1246631.6,2683757 1246670.1,2683745 1246682.1,2683729.8 1246697.2,2683720.2 1246706.9,2683714.8 1246713,2683695 1246735.5,2683665.2 1246770,2683657.5 1246778.9,2683649 1246787.1,2683640 1246794.8,2683630.5 1246801.6)"
"4059","Krautgartengasse","Fahrverbot","T0","","","","","","5322","LINESTRING (2683760.8 1247253.8,2683737 1247259.9,2683718 1247267)"
"3700","Dufourstrasse","T30","T30","20140516000000","","","","","4169","LINESTRING (2683732 1246560.9,2683760 1246510.2,2683810.2 1246419.2,2683812 1246416,2683819 1246403.4,2683842.5 1246360.9)"
"2620","Brandschenkestrasse","T50","T50","","","","","","4459","LINESTRING (2682759.5 1247165,2682753.5 1247159.2,2682746 1247151.1,2682713 1247117)"
"3211","Kurt-Guggenheim-Anlage","Fahrverbot","T0","","","","","","4482","LINESTRING (2683232.8 1246760.2,2683206 1246795.1,2683202.8 1246796.8,2683182 1246829.1,2683182 1246829.4,2683181.8 1246829.6,2683181.8 1246830,2683181.8 1246830.2,2683181.8 1246830.5,2683181.8 1246830.8,2683181.8 1246831,2683182 1246831.4,2683182 1246831.6,2683182.2 1246831.9,2683182.2 1246832.1,2683182.5 1246832.2,2683182.8 1246832.5,2683182.8 1246832.8,2683183 1246832.9,2683183.2 1246833,2683183.5 1246833.1,2683183.8 1246833.2,2683184 1246833.4,2683184.2 1246833.5,2683189.8 1246835.2)"
"3224","Tram Bürkliplatz","Fahrverbot","T0","","","","","","4490","LINESTRING (2683371.8 1246798.1,2683358.8 1246794.4,2683346 1246790.1,2683333.2 1246785.2,2683308 1246775.4,2683282.2 1246766.8,2683256 1246759.6,2683252 1246758.4,2683248.2 1246756.9,2683244.5 1246755,2683241 1246752.9,2683237.8 1246750.4,2683234.5 1246747.5,2683231.8 1246744.5)"
"3668","Heimstrasse","T50","T50","","","","","","4508","LINESTRING (2683762.5 1247346,2683772.5 1247328,2683789 1247290.5,2683792.5 1247283.6,2683796.2 1247277,2683800.8 1247270.8,2683805.5 1247264.8)"
"2031","Kämbelgasse","Fahrverbot","T0","","","","","","4521","LINESTRING (2683329.8 1247195.2,2683280.5 1247193.2,2683273.8 1247191.5)"
"3961","Kappelerhof","Fahrverbot","T0","","","","","","4526","LINESTRING (2683210 1247015.8,2683230.8 1247020.2,2683236 1246994.9)"
"2045","Schiffländeplatz","Fahrverbot","T0","","","","","","4561","LINESTRING (2683505 1247045.6,2683502.2 1247043.2,2683514.8 1247030.9,2683497.8 1247017.6,2683487.2 1247029.9)"
"2047","Schlüsselgasse","Fahrverbot","T0","","","","","","4562","LINESTRING (2683255 1247352.8,2683253.8 1247361,2683252.8 1247369.4,2683252 1247377.6)"
"2429","Pelikanplatz","T50","T50","","","","","","4567","LINESTRING (2682915 1247324,2682888.2 1247297.6)"
"2687","Geigergasse","Fahrverbot","T0","","","","","","4596","LINESTRING (2683520 1247031.5,2683560.2 1247066.2)"
"3576","Bleicherweg","T30","T30","20170724000000","","","","","4670","LINESTRING (2683038.2 1247045.8,2683028.8 1247035.8,2683020.5 1247026.6,2683011.8 1247017.8,2683002.8 1247009.4,2682998.2 1247005.5,2682993.8 1247001.6,2682989.2 1246997.9,2682978.8 1246990.4,2682938.8 1246962,2682924.5 1246952.5,2682907.2 1246942.4,2682889.2 1246933.6,2682870.8 1246926.4,2682862.2 1246923.4,2682853.8 1246920.1,2682845.5 1246916.9,2682838.5 1246914.1,2682831.5 1246911.2,2682824.8 1246908.2,2682797.5 1246898.2,2682792.2 1246896.1,2682787 1246893.6,2682782 1246890.9,2682781.2 1246890.5)"
"3304","Stadthausquai","T30","T30","20140721000000","","","","","4682","LINESTRING (2683327.5 1246796.1,2683322.5 1246818,2683321.8 1246823.1,2683321.2 1246828.4,2683321.2 1246833.6,2683321.2 1246866,2683324 1246946.8,2683327.5 1247053.6,2683326.2 1247063.8,2683325.8 1247068.9,2683326.8 1247135.5,2683327.2 1247144)"
"4010","Theaterstrasse","T50","T50","","","","","","4703","LINESTRING (2683630.5 1246801.6,2683630.5 1246805.1,2683630.2 1246808.8,2683629.8 1246812.4,2683628.8 1246815.9,2683627.5 1246818.9,2683626 1246821.8,2683624.2 1246824.5,2683622.5 1246827.1,2683605.2 1246845.5,2683601.8 1246850.5,2683598.5 1246855.8,2683595.8 1246861.2,2683593.5 1246867,2683592 1246869.8,2683590.2 1246872.5,2683588.2 1246875,2683586.2 1246877.2,2683583.8 1246879.5,2683581.2 1246881.4)"
"3850","Basteiplatz","T30","T30","","","","","","4711","LINESTRING (2682921 1247094.6,2682920.5 1247094.6,2682919.8 1247094.8,2682919.2 1247095,2682918.5 1247095.2,2682918 1247095.5,2682917.5 1247095.9,2682917 1247096.2,2682916.5 1247096.6,2682903 1247108.4,2682861.2 1247145.4,2682856.8 1247149.2,2682800.8 1247198.4,2682796.2 1247202)"
"2977","Stadelhoferstrasse","Fahrverbot","T0","","","","","","4724","LINESTRING (2683761.5 1246791.6,2683753.5 1246799.9,2683746.2 1246808.6,2683739.5 1246817.8,2683734.5 1246824.5,2683729.8 1246831.4,2683724.8 1246838.1,2683710.2 1246859.1,2683703.5 1246867.5,2683696.8 1246876.4,2683691.5 1246883,2683686.2 1246889.4,2683680.8 1246895.6,2683678.8 1246898.1,2683653.2 1246930.5)"
"3197","Schlüsselgasse","Fahrverbot","T0","","","","","","4733","LINESTRING (2683265 1247230.2,2683269.8 1247262.5,2683262.8 1247291.9,2683260 1247302.1,2683255.2 1247318.6)"
"4041","Dreikönigstrasse","T50","T50","","","","","","4835","LINESTRING (2683053 1246884.8,2683040.2 1246881,2683031.5 1246878,2683022.8 1246875,2682992 1246858.9,2682975 1246850,2682903.5 1246815.5,2682836.8 1246780.6,2682779.2 1246750.9,2682703 1246708.1,2682703 1246708)"
"3860","Sechseläutenplatz","Fahrverbot","T0","","","","","","4847","LINESTRING (2683569.8 1246755.8,2683589.5 1246752.2,2683590.2 1246754.1,2683591 1246756,2683592 1246757.9,2683593.2 1246759.5,2683594.5 1246761.1,2683596 1246762.5,2683597.5 1246763.9,2683599.2 1246765,2683632 1246786.6,2683632.5 1246786.9,2683632.8 1246787,2683633.2 1246787.2,2683633.5 1246787.4,2683634 1246787.5,2683634.5 1246787.5,2683634.8 1246787.5,2683635.2 1246787.5,2683635.8 1246787.5,2683636.2 1246787.4,2683636.8 1246787.2,2683637.2 1246787.1,2683637.5 1246787,2683638 1246786.8,2683638.2 1246786.5,2683638.8 1246786.1,2683643.8 1246781.9,2683649 1246776.8,2683654 1246771.5,2683659 1246766,2683661.2 1246763.5,2683663.5 1246761,2683665.8 1246758.5,2683706.5 1246712.2,2683712.2 1246705.8,2683718.5 1246699.5,2683724.8 1246693.5)"
"3871","Am Schanzengraben","Fahrverbot","T0","","","","","","4854","LINESTRING (2682978.8 1246990.4,2682978 1246992.5,2682977.2 1246994.5,2682976.2 1246996.5,2682975.2 1246998.4,2682974 1247000.1,2682972.5 1247001.8,2682971 1247003.2,2682969.2 1247004.6,2682967.5 1247005.8,2682965.8 1247006.9,2682963.8 1247007.8,2682950.5 1247012.4,2682937.2 1247015.9,2682923.5 1247018,2682838 1247026.4,2682834.8 1247027,2682831.5 1247027.9,2682828.2 1247029.1,2682825.2 1247030.6)"
"4062","Stockerstrasse","T50","T50","","","","","","4961","LINESTRING (2682963.8 1246536.6,2682890.2 1246677.9,2682836.8 1246780.6,2682789.5 1246871.9,2682786.8 1246878.1,2682784.2 1246884.5,2682782 1246890.9,2682778.2 1246901.4,2682775.2 1246912,2682772.5 1246922.8,2682753 1246995.1,2682746.5 1247017.8,2682741.2 1247037.8,2682738 1247050.6,2682736.8 1247055,2682734.5 1247063.9,2682733.2 1247068.4,2682731.8 1247072.8,2682730 1247077.1,2682728.2 1247081.5,2682726.2 1247085.6,2682724 1247089.8,2682721.5 1247094.6,2682718.5 1247099.1,2682715 1247103.4,2682711.2 1247107.4,2682707.2 1247111)"
"3145","In Gassen","Fahrverbot","T0","","","","","","4962","LINESTRING (2683276.8 1247220.6,2683265 1247230.2,2683249.8 1247229.5,2683234.8 1247227.5,2683220 1247224.2,2683205.5 1247219.6,2683191.8 1247213.9,2683150.8 1247186.8)"
"3153","Gotthardstrasse","T30","T30","20180626000000","","","","","4967","LINESTRING (2683042 1246762,2682956 1246714.5,2682890.2 1246677.9,2682832.2 1246647.8,2682753.2 1246606.6,2682661.5 1246576.8)"
"3269","Bellevueplatz","Fahrverbot","T0","","","","","","5011","LINESTRING (2683630.5 1246801.6,2683620 1246806.5,2683609.2 1246810.6,2683598.2 1246814.1,2683577.5 1246819.2,2683556.5 1246823.4,2683535.2 1246826.4,2683531.5 1246827.2,2683527.8 1246828.5,2683524 1246830,2683520.8 1246831.9,2683517.2 1246834,2683514.2 1246836.4)"
"3162","Ankengasse","Fahrverbot","T0","","","","","","5088","LINESTRING (2683405.8 1247291.1,2683418.8 1247294.9,2683456.8 1247311.4,2683481.2 1247325.4,2683482 1247329.8)"
"3980","Sechseläutenplatz","Fahrverbot","T0","","","","","","5111","LINESTRING (2683628.8 1246642.1,2683606.2 1246696.2,2683590.5 1246734,2683589.8 1246736,2683589 1246738.1,2683588.5 1246740.1,2683588.2 1246742.6,2683588.2 1246745,2683588.2 1246747.5,2683588.8 1246749.9,2683589.5 1246752.2)"
"3983","Bärengasse","T50","T50","","","","","","5112","LINESTRING (2683103 1247236.9,2683081 1247231,2683017.5 1247176.9,2683010.8 1247170.1,2682953.5 1247121)"
"3997","Oberdorfstrasse","Fahrverbot","T0","","","","","","5120","LINESTRING (2683638.8 1246957.8,2683636.2 1246962.4,2683623.2 1246990.8,2683611.5 1247010.2,2683597 1247030.2,2683588.8 1247039.1,2683560.2 1247066.2,2683542.8 1247087.2,2683540.2 1247091.1,2683524 1247120.1)"
"3999","Kurt-Guggenheim-Strasse","T50","T50","","","","","","5121","LINESTRING (2683171.8 1246835.9,2683173.2 1246836.4,2683187.8 1246842.1,2683207.5 1246850)"
"3448","Bärengasse","T30","T30","","","","","","5125","LINESTRING (2682921 1247094.6,2682891.8 1247070.5)"
"4942","Limmatquai","T30","T30","20190110000000","","","","","5158","LINESTRING (2683458 1247048,2683456 1247051.5,2683454.5 1247055.2,2683453.2 1247059,2683452.2 1247063,2683451.8 1247067,2683451.5 1247071,2683451.5 1247075,2683452 1247079,2683452.2 1247092.6,2683451.8 1247106.2,2683450.2 1247119.8,2683447 1247137,2683442.5 1247153.9,2683436.2 1247170.2)"
"3568","Fraumünsterstrasse","T30","T30","20140721000000","","","","","5214","LINESTRING (2683274.5 1246942.1,2683261.8 1247000.5,2683251.8 1247046.1,2683243 1247085.4,2683234.5 1247124.6,2683234.5 1247125.2,2683234.2 1247125.9,2683234 1247126.4,2683233.8 1247127,2683233.5 1247127.5,2683233 1247128,2683232.5 1247128.4,2683232.2 1247128.8)"
"2971","Sechseläutenplatz","Fahrverbot","T0","","","","","","5267","LINESTRING (2683618.8 1246637.9,2683628.8 1246642.1)"
"3185","Alfred-Escher-Strasse","T50","T50","","","","","","5275","LINESTRING (2682610.2 1246687.9,2682603.5 1246664.2,2682637.8 1246573.5,2682650.5 1246573.1)"
"5253","Stadelhoferstrasse","Fahrverbot","T0","","20230922000000","20230823000000","- Berechtigte zum Güterumschlag auf SBB-Areal
- Zufahrt zu den privaten Abstellplätzen
- Taxi","2.13 Verbot für Motorwagen u. Motorräder","5304","LINESTRING (2683820 1246761,2683805.8 1246769.8,2683803.2 1246770.4,2683800.5 1246770.8,2683798 1246771,2683795.2 1246770.9,2683792.8 1246770.5,2683790.5 1246770.2,2683788.5 1246769.8,2683786.5 1246769.1,2683778.8 1246776.1)"
"988","Marsstrasse","T50","T50","","","","","","156","LINESTRING (2682849.5 1246187.8,2682753 1246182.9)"
"1494","Gotthardstrasse","T50","T50","","","","","","182","LINESTRING (2682661.5 1246576.8,2682650.5 1246573.1,2682585 1246550.5)"
"2179","Traubenstrasse","T30","T30","","","","","","233","LINESTRING (2682626.8 1246090,2682574.5 1246078.4)"
